cell_id,zone_name,area_km2,population,population_density_per_km2,park_count,park_area_km2,green_area_pct,school_count,hospital_count,primary_roads_km,parks_per_10k_residents,schools_per_10k_residents,hospitals_per_100k_residents,coverage_score,coverage_label
1212,South West,0.581,11938,20546.6,16,0.0753,12.96,4,1,2.0,13.403,3.351,8.377,91.2,Excellent
1213,Central,1.1075,10642,9609.2,8,0.0181,1.63,2,0,3.4,7.517,1.879,0.0,47.91,Needs Improvement
1214,Central,0.76,16350,21513.4,13,0.0418,5.5,2,1,4.82,7.951,1.223,6.116,64.8,Good
1215,North West,1.2823,12683,9890.9,8,0.0304,2.37,2,1,8.09,6.308,1.577,7.885,52.67,Good
1216,North West,0.3016,3378,11198.7,4,0.0231,7.64,0,0,2.07,11.841,0.0,0.0,57.02,Good
1217,South West,0.3353,6000,17892.5,5,0.0139,4.15,0,0,2.36,8.333,0.0,0.0,48.52,Needs Improvement
1218,South,0.5994,8614,14371.7,9,0.0282,4.7,0,1,2.31,10.448,0.0,11.609,65.45,Good
1219,South,2.3188,30754,13262.9,22,0.1248,5.38,8,0,15.76,7.154,2.601,0.0,57.19,Good
1220,South West,0.9476,13592,14343.3,11,0.043,4.53,2,1,4.72,8.093,1.471,7.357,64.96,Good
1221,South,0.3334,7547,22634.9,10,0.0277,8.31,1,0,0.99,13.25,1.325,0.0,67.02,Good
1222,North,0.6041,8309,13754.9,1,0.0049,0.8,1,0,4.44,1.204,1.204,0.0,21.01,Needs Improvement
1223,West,0.7218,13020,18037.1,13,0.0717,9.94,4,0,2.32,9.985,3.072,0.0,77.36,Excellent
1224,North West,0.4495,8025,17852.6,7,0.0305,6.77,4,0,1.82,8.723,4.984,0.0,68.36,Good
1225,North,0.9136,28188,30855.2,28,0.1609,17.61,4,0,6.06,9.933,1.419,0.0,74.94,Excellent
1226,North West,0.5757,13400,23277.7,10,0.0524,9.11,5,0,3.86,7.463,3.731,0.0,66.23,Good
1227,North West,0.5284,9375,17743.5,8,0.0299,5.65,1,0,4.13,8.533,1.067,0.0,56.53,Good
1228,North West,1.3469,24042,17850.3,12,0.0761,5.65,2,0,2.8,4.991,0.832,0.0,41.19,Needs Improvement
1229,North,0.2267,3246,14319.1,4,0.0131,5.79,1,0,1.14,12.323,3.081,0.0,71.78,Excellent
1230,South,0.3551,4454,12544.2,2,0.0091,2.57,1,0,1.42,4.49,2.245,0.0,40.76,Needs Improvement
1231,South West,0.3872,5157,13318.0,6,0.0386,9.97,1,1,1.66,11.635,1.939,19.391,81.04,Excellent
1232,West,0.3802,5139,13515.6,5,0.0258,6.79,4,0,1.73,9.73,7.784,0.0,71.41,Excellent
1233,South,0.4084,4567,11184.0,6,0.0155,3.8,1,0,1.29,13.138,2.19,0.0,63.15,Good
1234,North,0.8476,9616,11344.3,14,0.0774,9.13,1,0,4.9,14.559,1.04,0.0,64.18,Good
1235,South,1.2208,15932,13049.9,12,0.0647,5.3,2,0,7.77,7.532,1.255,0.0,51.73,Good
1236,New Delhi,1.0955,12881,11757.6,16,0.0489,4.46,3,1,2.63,12.421,2.329,7.763,75.06,Excellent
1237,North West,0.343,4249,12388.8,4,0.0238,6.93,0,0,1.18,9.414,0.0,0.0,54.58,Good
1238,North East,0.5928,7424,12522.7,6,0.0393,6.63,2,0,2.29,8.082,2.694,0.0,62.44,Good
1239,North,0.8294,15951,19231.3,17,0.0579,6.97,5,0,4.14,10.658,3.135,0.0,73.72,Excellent
1240,North,0.7302,13420,18377.3,10,0.0309,4.23,9,0,4.49,7.452,6.706,0.0,60.1,Good
1241,West,1.3841,27915,20167.9,22,0.0834,6.03,6,2,7.54,7.881,2.149,7.165,69.8,Good
1242,Central,0.4217,9287,22025.3,11,0.0339,8.05,4,0,3.16,11.845,4.307,0.0,75.06,Excellent
1243,East,0.6945,6969,10034.8,1,0.0023,0.33,2,0,3.29,1.435,2.87,0.0,27.19,Needs Improvement
1244,South West,0.4994,6763,13541.8,3,0.013,2.6,1,0,1.02,4.436,1.479,0.0,37.41,Needs Improvement
1245,North West,0.7351,11101,15101.1,11,0.0502,6.83,3,0,1.55,9.909,2.702,0.0,71.69,Excellent
1246,North West,0.331,5287,15974.0,8,0.0365,11.04,2,0,1.45,15.131,3.783,0.0,78.8,Excellent
1247,North West,0.3621,5951,16433.1,3,0.0189,5.21,4,1,2.6,5.041,6.722,16.804,61.68,Good
1248,South,0.408,9639,23623.9,8,0.0241,5.9,2,1,3.03,8.3,2.075,10.375,70.94,Excellent
1249,North East,0.4509,4845,10745.9,6,0.0161,3.57,2,0,3.21,12.384,4.128,0.0,66.62,Good
1250,Central,1.6006,23498,14680.7,20,0.1044,6.52,6,0,10.62,8.511,2.553,0.0,64.75,Good
1251,North West,1.28,10531,8227.3,9,0.0397,3.1,2,0,3.63,8.546,1.899,0.0,53.04,Good
1252,South,0.5566,8802,15814.7,8,0.0293,5.26,3,1,3.25,9.089,3.408,11.361,77.93,Excellent
1253,New Delhi,0.7014,4966,7079.7,6,0.0378,5.39,3,0,4.97,12.082,6.041,0.0,66.45,Good
1254,South,0.2429,3756,15462.1,3,0.0128,5.28,0,0,1.63,7.987,0.0,0.0,48.54,Needs Improvement
1255,South West,0.5678,12486,21989.3,10,0.0636,11.21,2,0,3.84,8.009,1.602,0.0,64.05,Good
1256,North,0.6959,11945,17165.8,8,0.0528,7.59,2,1,4.57,6.697,1.674,8.372,64.64,Good
1257,East,1.2574,10998,8746.7,15,0.0731,5.81,3,0,3.29,13.639,2.728,0.0,66.74,Good
1258,North West,0.7693,7553,9818.2,4,0.0137,1.78,1,1,4.23,5.296,1.324,13.24,46.57,Needs Improvement
1259,North West,0.8198,14047,17133.7,8,0.0399,4.86,6,1,4.84,5.695,4.271,7.119,63.86,Good
1260,East,0.756,9675,12797.7,6,0.014,1.85,2,0,3.5,6.202,2.067,0.0,45.98,Needs Improvement
1261,West,0.7431,4161,5599.8,7,0.0162,2.18,2,0,2.47,16.823,4.807,0.0,61.46,Good
1262,South West,0.2735,6453,23593.6,7,0.0355,13.0,0,0,1.03,10.848,0.0,0.0,66.24,Good
1263,North,0.4924,7099,14416.6,4,0.0242,4.91,1,1,2.06,5.635,1.409,14.086,55.33,Good
1264,North West,1.4956,11302,7556.6,12,0.0743,4.97,4,0,9.5,10.618,3.539,0.0,66.25,Good
1265,East,1.0366,15240,14701.7,11,0.0358,3.46,4,0,4.33,7.218,2.625,0.0,56.12,Good
1266,West,0.8506,27610,32460.1,22,0.0887,10.43,8,0,4.4,7.968,2.898,0.0,64.43,Good
1267,Central,0.6581,8308,12623.5,4,0.0235,3.56,3,0,4.79,4.815,3.611,0.0,47.13,Needs Improvement
1268,North East,0.9392,11785,12547.7,12,0.0503,5.36,7,1,2.6,10.182,5.94,8.485,80.06,Excellent
1269,East,0.3587,3714,10354.5,7,0.0354,9.87,2,0,0.97,18.848,5.385,0.0,74.24,Excellent
1270,North East,0.245,4248,17337.3,2,0.0053,2.15,3,0,1.31,4.708,7.062,0.0,46.53,Needs Improvement
1271,West,0.5028,7442,14802.1,6,0.0381,7.58,0,1,2.0,8.062,0.0,13.437,61.6,Good
1272,North West,0.8732,16173,18522.1,14,0.0747,8.55,7,0,5.21,8.656,4.328,0.0,70.32,Excellent
1273,South,0.6746,6754,10012.3,5,0.0301,4.46,2,0,2.85,7.403,2.961,0.0,56.67,Good
1274,South West,1.1618,20817,17917.3,19,0.0824,7.1,2,0,5.91,9.127,0.961,0.0,60.18,Good
1275,East,0.7807,6524,8356.1,4,0.0091,1.17,1,0,2.05,6.131,1.533,0.0,39.22,Needs Improvement
1276,New Delhi,0.6496,10605,16326.6,11,0.0455,7.0,2,0,3.9,10.372,1.886,0.0,68.18,Good
1277,West,1.4023,13675,9751.8,8,0.0507,3.62,2,1,10.58,5.85,1.463,7.313,51.74,Good
1278,South,1.2474,16956,13593.2,11,0.0645,5.17,4,0,5.58,6.487,2.359,0.0,53.27,Good
1279,Central,0.5962,4278,7175.8,5,0.0292,4.9,1,0,1.57,11.688,2.338,0.0,62.59,Good
1280,North,0.3262,4541,13920.3,9,0.0296,9.07,2,0,1.73,19.819,4.404,0.0,75.62,Excellent
1281,West,0.3669,4872,13280.5,3,0.0132,3.6,1,0,2.91,6.158,2.053,0.0,48.25,Needs Improvement
1282,Central,0.5739,4168,7262.2,5,0.015,2.61,1,0,2.38,11.996,2.399,0.0,60.1,Good
1283,North West,0.5074,13575,26754.2,8,0.0266,5.24,5,0,1.1,5.893,3.683,0.0,53.95,Good
1284,New Delhi,1.7096,29355,17170.3,24,0.1478,8.65,6,0,5.39,8.176,2.044,0.0,63.73,Good
1285,South,0.2307,1997,8654.7,1,0.0031,1.34,1,0,0.73,5.008,5.008,0.0,42.47,Needs Improvement
1286,South,0.6084,5442,8944.8,3,0.0141,2.31,0,0,3.83,5.513,0.0,0.0,30.91,Needs Improvement
1287,East,0.3335,4041,12116.9,3,0.01,2.99,0,0,2.42,7.424,0.0,0.0,41.52,Needs Improvement
1288,North West,0.6782,7234,10666.3,7,0.028,4.13,1,0,3.55,9.677,1.382,0.0,57.89,Good
1289,North,0.7953,10258,12898.0,9,0.0433,5.44,2,0,6.05,8.774,1.95,0.0,60.25,Good
1290,West,0.4959,2789,5623.7,4,0.0156,3.14,1,0,3.83,14.342,3.586,0.0,62.68,Good
1291,South West,0.8693,22899,26342.4,16,0.0546,6.28,0,1,2.11,6.987,0.0,4.367,54.9,Good
1292,South,0.5613,5639,10046.8,3,0.0123,2.19,3,0,1.36,5.32,5.32,0.0,45.72,Needs Improvement
1293,South,0.5678,12342,21737.1,11,0.0671,11.81,1,1,3.99,8.913,0.81,8.102,74.47,Excellent
1294,North,0.4921,6159,12516.2,3,0.0078,1.58,2,0,2.33,4.871,3.247,0.0,44.8,Needs Improvement
1295,South,0.9344,33297,35635.7,30,0.1212,12.97,5,0,3.71,9.01,1.502,0.0,62.67,Good
1296,West,0.6871,12968,18873.5,20,0.1168,17.0,2,0,2.73,15.423,1.542,0.0,78.96,Excellent
1297,West,1.6251,33273,20474.4,29,0.1449,8.92,9,1,7.53,8.716,2.705,3.005,79.53,Excellent
1298,South,1.3548,29258,21596.1,26,0.106,7.82,8,1,6.62,8.886,2.734,3.418,79.0,Excellent
1299,North East,0.8815,12201,13840.9,10,0.044,5.0,3,0,4.43,8.196,2.459,0.0,60.55,Good
1300,Central,0.1731,2460,14213.6,2,0.0079,4.55,0,0,0.78,8.13,0.0,0.0,47.68,Needs Improvement
1301,South,0.2595,3303,12728.0,6,0.0251,9.69,2,0,1.65,18.165,6.055,0.0,75.6,Excellent
1302,North West,1.1427,17676,15468.9,15,0.0513,4.49,7,0,8.15,8.486,3.96,0.0,64.56,Good
1303,West,0.4753,6558,13796.9,5,0.0113,2.38,2,0,2.68,7.624,3.05,0.0,57.67,Good
1304,South,0.728,11264,15472.7,18,0.0792,10.88,6,1,4.61,15.98,5.327,8.878,88.6,Excellent
1305,Central,0.4332,4221,9744.8,6,0.0372,8.59,1,0,0.87,14.215,2.369,0.0,69.08,Good
1306,West,0.8627,9776,11331.3,13,0.0699,8.1,3,0,5.93,13.298,3.069,0.0,72.68,Excellent
1307,South,1.1235,18772,16709.0,23,0.0523,4.66,5,0,8.39,12.252,2.664,0.0,69.14,Good
1308,North West,0.306,4130,13496.5,3,0.0162,5.3,1,0,1.96,7.264,2.421,0.0,56.78,Good
1309,North West,0.3881,6306,16248.8,8,0.0453,11.67,4,0,1.16,12.686,6.343,0.0,79.59,Excellent
1310,East,0.233,4079,17504.6,4,0.0262,11.26,1,0,1.24,9.806,2.452,0.0,75.55,Excellent
1311,South,0.7274,13889,19095.0,11,0.0571,7.84,2,0,1.57,7.92,1.44,0.0,58.69,Good
1312,South,0.2328,3797,16309.6,4,0.0151,6.49,0,0,1.15,10.535,0.0,0.0,58.12,Good
1313,East,0.5076,6192,12198.1,5,0.0172,3.38,2,0,3.18,8.075,3.23,0.0,59.66,Good
1314,North West,0.8636,8178,9469.3,9,0.0517,5.99,4,1,4.79,11.005,4.891,12.228,78.8,Excellent
1315,East,2.1738,46241,21271.9,30,0.1132,5.21,8,1,14.33,6.488,1.73,2.163,58.32,Good
1316,West,0.7887,8003,10146.6,4,0.009,1.14,1,1,2.95,4.998,1.25,12.495,44.43,Needs Improvement
1317,North West,1.3409,17951,13387.1,12,0.0566,4.22,4,1,3.12,6.685,2.228,5.571,62.08,Good
1318,South West,0.7387,18886,25566.9,17,0.0923,12.5,7,0,5.68,9.001,3.706,0.0,76.25,Excellent
1319,North West,0.7612,7420,9747.5,7,0.0175,2.3,2,0,2.5,9.434,2.695,0.0,60.59,Good
1320,New Delhi,0.5571,6688,12004.0,6,0.027,4.84,2,0,3.11,8.971,2.99,0.0,64.89,Good
1321,South,0.5024,7051,14034.3,6,0.0372,7.4,3,0,2.8,8.509,4.255,0.0,67.64,Good
1322,North,1.2792,8380,6550.9,7,0.0383,3.0,4,0,6.43,8.353,4.773,0.0,56.52,Good
1323,East,0.7917,6910,8728.0,7,0.0382,4.83,2,0,2.84,10.13,2.894,0.0,66.32,Good
1324,South,0.7737,17084,22081.5,8,0.0355,4.58,3,0,6.12,4.683,1.756,0.0,43.24,Needs Improvement
1325,North West,0.439,7041,16039.1,11,0.0572,13.02,3,1,2.05,15.623,4.261,14.203,91.28,Excellent
1326,East,0.5141,9574,18624.0,11,0.0593,11.54,6,0,3.74,11.489,6.267,0.0,79.42,Excellent
1327,West,2.1861,32417,14828.7,18,0.0741,3.39,9,1,9.16,5.553,2.776,3.085,60.21,Good
1328,East,0.6072,3721,6128.0,5,0.0275,4.53,3,0,4.5,13.437,8.062,0.0,64.75,Good
1329,North,1.4012,12480,8906.7,10,0.0653,4.66,4,0,7.18,8.013,3.205,0.0,58.81,Good
1330,West,0.4628,2542,5493.0,4,0.0114,2.47,0,0,3.26,15.736,0.0,0.0,46.74,Needs Improvement
1331,South West,1.0228,17698,17303.3,11,0.0472,4.61,7,0,5.79,6.215,3.955,0.0,55.63,Good
1332,North West,0.7524,29780,39580.4,25,0.0661,8.79,10,3,2.89,8.395,3.358,10.074,69.84,Good
1333,North West,0.4963,3549,7151.1,2,0.0081,1.64,1,0,1.45,5.635,2.818,0.0,43.45,Needs Improvement
1334,North East,0.9331,19172,20546.4,12,0.051,5.47,4,1,6.13,6.259,2.086,5.216,62.31,Good
1335,North West,0.2505,5184,20697.6,5,0.0155,6.18,1,0,1.95,9.645,1.929,0.0,65.96,Good
1336,East,0.8926,12875,14423.9,7,0.0445,4.99,2,0,7.07,5.437,1.553,0.0,45.37,Needs Improvement
1337,North West,1.0139,7844,7736.7,4,0.0158,1.55,0,0,6.55,5.099,0.0,0.0,27.5,Needs Improvement
1338,North,0.7449,7050,9464.6,5,0.027,3.62,2,0,2.72,7.092,2.837,0.0,53.39,Good
1339,East,1.3884,8284,5966.4,5,0.028,2.02,2,1,3.45,6.036,2.414,12.071,52.71,Good
1340,North East,0.607,7727,12729.9,4,0.0205,3.38,4,0,1.93,5.177,5.177,0.0,48.42,Needs Improvement
1341,Central,0.5782,8443,14602.5,8,0.0336,5.81,3,0,2.03,9.475,3.553,0.0,69.89,Good
1342,North West,0.7824,14551,18597.2,8,0.0371,4.75,6,1,2.01,5.498,4.123,6.872,62.92,Good
1343,South,1.0642,13128,12335.7,10,0.0293,2.76,3,2,5.92,7.617,2.285,15.235,63.56,Good
1344,Central,0.8901,8488,9536.5,8,0.0518,5.82,3,0,6.08,9.425,3.534,0.0,66.34,Good
1345,North East,0.5519,5606,10157.2,6,0.0243,4.41,3,0,1.15,10.703,5.351,0.0,67.28,Good
1346,West,0.348,4419,12697.7,2,0.0125,3.6,1,0,2.65,4.526,2.263,0.0,42.39,Needs Improvement
1347,Central,0.9415,14218,15101.5,12,0.0716,7.6,5,0,4.02,8.44,3.517,0.0,68.26,Good
1348,Central,0.3937,9193,23349.1,7,0.0436,11.06,3,0,3.07,7.614,3.263,0.0,69.29,Good
1349,North West,0.387,11745,30349.1,17,0.0927,23.95,3,0,1.06,14.474,2.554,0.0,84.21,Excellent
1350,North West,0.4269,5696,13342.1,6,0.0196,4.59,0,0,2.61,10.534,0.0,0.0,54.63,Good
1351,New Delhi,0.6546,5693,8697.1,5,0.0198,3.03,0,0,5.01,8.783,0.0,0.0,44.72,Needs Improvement
1352,South,0.3921,8580,21880.3,10,0.0511,13.02,3,0,2.19,11.655,3.497,0.0,81.27,Excellent
1353,Central,0.3199,11908,37225.6,14,0.0486,15.21,3,0,2.09,11.757,2.519,0.0,73.45,Excellent
1354,South West,0.4258,4216,9900.3,3,0.0087,2.05,2,0,1.69,7.116,4.744,0.0,52.62,Good
1355,South,0.5664,6214,10970.2,5,0.0277,4.89,1,0,1.81,8.046,1.609,0.0,53.66,Good
1356,North West,0.8304,10594,12757.1,12,0.0461,5.55,3,2,3.6,11.327,2.832,18.879,79.61,Excellent
1357,North West,0.6584,8891,13504.9,6,0.0231,3.5,1,1,2.65,6.748,1.125,11.247,56.0,Good
1358,South,0.3307,3377,10212.8,3,0.0103,3.11,1,0,2.38,8.884,2.961,0.0,61.04,Good
1359,South West,0.7253,5575,7686.5,3,0.0138,1.9,3,0,2.73,5.381,5.381,0.0,44.03,Needs Improvement
1360,East,0.7674,13124,17101.5,11,0.0693,9.03,4,0,5.72,8.382,3.048,0.0,69.81,Good
1361,Central,0.4813,6103,12681.4,5,0.0204,4.25,1,0,1.15,8.193,1.639,0.0,54.73,Good
1362,West,0.3921,8246,21027.9,9,0.0532,13.56,3,0,2.37,10.914,3.638,0.0,81.95,Excellent
1363,West,0.3921,6524,16640.5,6,0.0374,9.53,1,1,1.17,9.197,1.533,15.328,76.36,Excellent
1364,South West,0.4596,9251,20129.6,14,0.0471,10.26,4,0,1.91,15.133,4.324,0.0,77.82,Excellent
1365,South West,2.3873,32773,13728.0,29,0.1043,4.37,11,0,14.64,8.849,3.356,0.0,65.01,Good
1366,North,0.3709,6573,17721.7,3,0.0139,3.74,4,0,1.99,4.564,6.086,0.0,47.93,Needs Improvement
1367,South West,0.7417,7422,10006.4,2,0.0117,1.57,3,0,5.07,2.695,4.042,0.0,34.42,Needs Improvement
1368,East,0.412,6742,16365.8,4,0.0088,2.14,5,1,0.92,5.933,7.416,14.832,61.4,Good
1369,South,0.4667,9363,20060.0,6,0.0241,5.16,3,0,3.12,6.408,3.204,0.0,57.08,Good
1370,West,0.4139,9425,22769.5,7,0.0255,6.16,3,0,3.02,7.427,3.183,0.0,62.41,Good
1371,South,1.0226,12172,11903.0,10,0.0259,2.54,1,0,2.53,8.216,0.822,0.0,48.08,Needs Improvement
1372,South West,0.7938,13510,17019.2,13,0.0488,6.15,3,3,4.52,9.623,2.221,22.206,77.28,Excellent
1373,New Delhi,0.5851,13209,22575.8,15,0.0837,14.3,2,1,3.04,11.356,1.514,7.571,85.45,Excellent
1374,West,0.855,6143,7184.5,5,0.0313,3.66,1,0,4.27,8.139,1.628,0.0,50.06,Good
1375,West,0.9878,11465,11606.8,7,0.0267,2.7,1,1,2.24,6.106,0.872,8.722,49.9,Needs Improvement
1376,North West,0.3795,6420,16915.3,5,0.0111,2.92,0,0,2.33,7.788,0.0,0.0,44.8,Needs Improvement
1377,North,0.8781,10498,11955.7,11,0.0476,5.42,2,0,4.64,10.478,1.905,0.0,64.27,Good
1378,West,0.4111,4236,10304.4,6,0.0392,9.53,6,0,2.42,14.164,14.164,0.0,73.78,Excellent
1379,North West,1.0454,16705,15979.7,21,0.0545,5.21,7,0,5.1,12.571,4.19,0.0,71.51,Excellent
1380,North West,0.9858,10959,11116.3,14,0.0521,5.29,1,0,4.44,12.775,0.912,0.0,58.59,Good
1381,East,0.8056,11139,13826.7,9,0.0553,6.86,2,1,2.71,8.08,1.795,8.977,69.09,Good
1382,East,0.5575,4028,7225.4,4,0.0152,2.73,1,1,1.3,9.93,2.483,24.826,70.36,Excellent
1383,Central,0.4611,5137,11139.6,4,0.0123,2.66,1,0,2.63,7.787,1.947,0.0,51.63,Good
1384,North East,0.5398,8119,15040.7,4,0.0096,1.78,4,1,3.88,4.927,4.927,12.317,56.93,Good
1385,South West,1.0031,12959,12918.6,11,0.0411,4.1,2,0,3.74,8.488,1.543,0.0,55.41,Good
1386,South,0.4199,5546,13208.4,7,0.0323,7.69,1,0,1.78,12.622,1.803,0.0,67.43,Good
1387,North West,0.6514,9946,15267.7,11,0.0587,9.02,4,0,4.59,11.06,4.022,0.0,76.27,Excellent
1388,North,0.2216,4616,20831.8,3,0.0087,3.91,1,0,0.59,6.499,2.166,0.0,51.72,Good
1389,East,0.7392,9017,12197.9,7,0.0324,4.39,5,0,5.61,7.763,5.545,0.0,59.67,Good
1390,Central,0.3397,4526,13323.5,1,0.0037,1.09,1,0,1.47,2.209,2.209,0.0,30.13,Needs Improvement
1391,South,0.2867,3972,13853.3,3,0.0197,6.89,2,0,2.09,7.553,5.035,0.0,63.06,Good
1392,North East,0.8632,9587,11106.8,9,0.0291,3.38,4,0,2.34,9.388,4.172,0.0,64.17,Good
1393,East,0.7174,7044,9819.3,6,0.0291,4.06,1,0,4.57,8.518,1.42,0.0,52.79,Good
1394,Central,0.4846,9134,18848.0,5,0.0219,4.52,1,0,2.75,5.474,1.095,0.0,43.01,Needs Improvement
1395,North,0.5275,4455,8445.7,4,0.0226,4.29,2,0,3.72,8.979,4.489,0.0,61.9,Good
1396,North,2.4701,42128,17055.4,29,0.0681,2.76,14,4,12.19,6.884,3.323,9.495,65.98,Good
1397,South,0.5628,6957,12361.8,17,0.0535,9.5,1,0,3.85,24.436,1.437,0.0,67.31,Good
1398,West,0.5604,6576,11734.5,7,0.022,3.93,1,0,3.03,10.645,1.521,0.0,60.34,Good
1399,North,0.9352,14316,15307.9,21,0.1375,14.71,5,1,2.37,14.669,3.493,6.985,93.38,Excellent
1400,North,0.6663,10834,16260.5,16,0.0844,12.66,3,2,1.87,14.768,2.769,18.46,89.67,Excellent
1401,Central,1.1435,10149,8875.5,10,0.029,2.53,3,0,8.75,9.853,2.956,0.0,63.28,Good
1402,North,0.7468,9898,13253.2,8,0.0267,3.57,4,0,1.67,8.082,4.041,0.0,60.63,Good
1403,East,0.9983,11242,11261.4,8,0.0395,3.96,4,0,3.65,7.116,3.558,0.0,55.92,Good
1404,South,0.825,8243,9991.6,5,0.0131,1.59,3,0,3.14,6.066,3.639,0.0,47.91,Needs Improvement
1405,Central,0.9313,5422,5822.1,6,0.0201,2.15,3,0,2.0,11.066,5.533,0.0,61.57,Good
1406,East,0.6163,11635,18877.7,10,0.0272,4.42,3,0,2.54,8.595,2.578,0.0,62.8,Good
1407,North East,0.7226,13859,19178.5,15,0.0936,12.95,6,1,1.92,10.823,4.329,7.216,91.19,Excellent
1408,North,0.5374,4529,8427.5,6,0.0216,4.01,1,0,1.6,13.248,2.208,0.0,61.67,Good
1409,South,0.9086,11692,12868.4,8,0.0457,5.03,0,1,7.09,6.842,0.0,8.553,52.24,Good
1410,North,0.282,2320,8228.2,2,0.0073,2.59,1,0,1.91,8.621,4.31,0.0,58.2,Good
1411,Central,0.9776,11382,11643.2,13,0.0352,3.6,7,0,6.83,11.422,6.15,0.0,67.26,Good
1412,North,1.1508,11967,10399.0,9,0.0549,4.77,3,1,6.51,7.521,2.507,8.356,65.52,Good
1413,West,0.9868,22729,23033.7,25,0.1505,15.25,5,0,4.38,10.999,2.2,0.0,80.07,Excellent
1414,East,0.594,4607,7755.6,7,0.0172,2.9,1,0,1.22,15.194,2.171,0.0,59.65,Good
1415,South West,0.8562,5619,6562.6,4,0.0161,1.87,2,0,2.44,7.119,3.559,0.0,50.19,Good
1416,New Delhi,0.3968,4622,11648.2,5,0.0143,3.61,1,0,2.17,10.818,2.164,0.0,63.1,Good
1417,South,1.0449,12470,11934.6,16,0.0752,7.19,2,1,2.93,12.831,1.604,8.019,74.97,Excellent
1418,South,0.327,9617,29413.0,6,0.0354,10.84,1,0,1.52,6.239,1.04,0.0,50.76,Good
1419,North,0.9029,8928,9888.1,6,0.0218,2.42,1,0,6.31,6.72,1.12,0.0,42.09,Needs Improvement
1420,South,0.8704,21043,24175.7,11,0.0442,5.08,6,2,4.2,5.227,2.851,9.504,61.52,Good
1421,West,0.8071,13234,16397.5,10,0.0223,2.76,8,0,3.83,7.556,6.045,0.0,58.67,Good
1422,North,0.4835,12550,25954.5,7,0.0405,8.37,2,1,2.89,5.578,1.594,7.968,60.1,Good
1423,South,0.9977,14940,14974.0,10,0.0612,6.13,2,0,3.95,6.693,1.339,0.0,51.11,Good
1424,West,0.21,1476,7029.2,1,0.005,2.4,1,0,0.51,6.775,6.775,0.0,49.79,Needs Improvement
1425,Central,1.008,9323,9249.1,5,0.0156,1.55,5,1,4.07,5.363,5.363,10.726,54.55,Good
1426,West,0.7093,11823,16669.1,12,0.0367,5.18,4,0,4.08,10.15,3.383,0.0,71.48,Excellent
1427,Central,1.1879,11170,9403.0,6,0.0158,1.33,2,0,8.32,5.372,1.791,0.0,38.37,Needs Improvement
1428,South West,0.7129,24861,34870.6,29,0.0838,11.76,8,0,1.95,11.665,3.218,0.0,73.12,Excellent
1429,North East,1.9051,12282,6446.9,7,0.0438,2.3,2,1,13.29,5.699,1.628,8.142,48.11,Needs Improvement
1430,West,0.3593,3743,10416.1,2,0.0115,3.21,1,0,1.11,5.343,2.672,0.0,45.69,Needs Improvement
1431,South,0.9114,14740,16172.2,16,0.1001,10.98,5,1,3.38,10.855,3.392,6.784,88.72,Excellent
1432,East,0.3716,5018,13504.3,10,0.0432,11.64,0,0,2.08,19.928,0.0,0.0,63.55,Good
1433,East,0.5861,6501,11091.3,6,0.0317,5.42,2,0,1.65,9.229,3.076,0.0,66.08,Good
1434,Central,0.9871,23601,23908.6,18,0.0874,8.86,7,1,5.27,7.627,2.966,4.237,76.41,Excellent
1435,North West,0.9202,12706,13807.2,8,0.0377,4.09,7,0,2.94,6.296,5.509,0.0,54.51,Good
1436,Central,2.202,45376,20607.1,41,0.1258,5.71,8,3,8.87,9.036,1.763,6.611,72.1,Excellent
1437,North,0.5121,5799,11323.8,4,0.0186,3.64,1,0,1.18,6.898,1.724,0.0,48.31,Needs Improvement
1438,South,1.3678,27791,20317.6,24,0.1429,10.45,7,1,7.7,8.636,2.519,3.598,80.2,Excellent
1439,North West,0.5428,7980,14700.7,10,0.0346,6.38,1,0,3.1,12.531,1.253,0.0,64.04,Good
1440,Central,0.4152,2908,7003.3,3,0.0185,4.46,2,0,2.6,10.316,6.878,0.0,65.25,Good
1441,South,0.2388,1969,8245.5,1,0.0047,1.96,0,0,1.25,5.079,0.0,0.0,28.26,Needs Improvement
1442,North West,0.6971,14664,21034.6,10,0.0372,5.33,3,1,5.09,6.819,2.046,6.819,64.17,Good
1443,South West,0.4625,6198,13401.7,6,0.0211,4.56,2,0,3.51,9.681,3.227,0.0,68.35,Good
1444,South West,1.0514,22257,21168.6,21,0.1386,13.18,11,1,6.81,9.435,4.942,4.493,89.22,Excellent
1445,East,0.4605,8250,17914.8,7,0.0457,9.91,3,0,2.17,8.485,3.636,0.0,71.33,Excellent
1446,South,0.4751,4066,8559.1,3,0.0131,2.76,1,0,2.0,7.378,2.459,0.0,50.96,Good
1447,East,0.7822,6506,8317.0,2,0.0131,1.68,1,1,5.75,3.074,1.537,15.37,37.62,Needs Improvement
1448,South West,1.776,22825,12852.0,11,0.0361,2.04,4,2,9.45,4.819,1.752,8.762,49.15,Needs Improvement
1449,East,0.329,4714,14326.4,5,0.0291,8.86,2,1,1.63,10.607,4.243,21.213,85.62,Excellent
1450,South West,1.1644,11800,10134.1,10,0.0338,2.91,4,0,7.48,8.475,3.39,0.0,59.29,Good
1451,South,1.0683,17544,16422.0,7,0.0298,2.79,3,0,8.49,3.99,1.71,0.0,38.0,Needs Improvement
