id,@id,addr:block,addr:city,addr:city:ur,addr:country,addr:district,addr:floor,addr:full,addr:housename,addr:housenumber,addr:locality,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,alt_name_1,amenity,baby_feeding,barrier,beds,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:website,description,designation,email,emergency,fax,gnis:feature_id,healthcare,healthcare:speciality,highway,image,internet_access,internet_access:fee,is_in,kids_area,landuse,level,loc_name,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ur,network,nohousenumber,note,old_name,opening_hours,operator,operator:short,operator:type,operator:ur,operator:wikidata,phone,roof:shape,shop,short_name,source,start_date,type,url,website,wheelchair,wikidata,wikipedia,@geometry,geometry
node/7543715739,node/7543715739,,,,,West Delhi,,"WZ-409-A, Janak Park, Pocket 408, Hari Nagar",,,,,,110064,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotus Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.110763 28.626739)
node/7543715742,node/7543715742,,,,,West Delhi,,"A-29/3, Lions Enclave, Marble Chowk, OPP. DDA Park, Vikas Nagar, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aashirwad Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0520031 28.6379887)
node/7543715743,node/7543715743,,,,,West Delhi,,"142 Arihant Nagar, Shiv Mandir Marg, Punjabi Bagh",,,,,,110026,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumitra Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1240716 28.6734516)
node/7543715744,node/7543715744,,,,,West Delhi,,"WZ-272, Basai Dara pur, Bali Nagar",,,,,,110015,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1334074 28.6561778)
node/7543715745,node/7543715745,,,,,West Delhi,,"B-47, LIC Colony, Paschim Vihar",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matrchaya Child Care,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.08128 28.665228)
node/7543715747,node/7543715747,,,,,West Delhi,,"436, Bhera Enclave, Paschim Vihar",,,,,,110087,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanchet Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0885037 28.6700151)
node/7543715748,node/7543715748,,,,,West Delhi,,"C-9, Om vihar, Phase 1, Uttam Nagar, Metro Pillar No-709",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mata Roop Rani Maggo Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0502551 28.6211011)
node/7543715750,node/7543715750,,,,,West Delhi,,"18, Block A3, Janakpuri",,,,,,110058,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sai Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.081707 28.621501)
node/7543715751,node/7543715751,,,,,West Delhi,,"Aman Puri, Block B, Lakshmi Park, Kamruddin Nagar",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Governmentt Eye Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0646877 28.6697864)
node/7543715752,node/7543715752,,,,,West Delhi,,"H 09, Block A, Chander Vihar, Nilothi",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goyal Hospital, Nilothi",,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0707603 28.6527464)
node/7543715753,node/7543715753,,,,,West Delhi,,"C 41A, Block S, Shivaji Park, Punjabi Bagh",,,,,,110026,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaudham Cancer Ayurvedic Treatment & Research Center,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.130852 28.67286)
node/7543715755,node/7543715755,,,,,West Delhi,,"205-206, Nangloi - Najafgarh Road, Kotla Vihar Phase 1, Tilangpur Kotla",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRG Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0296634 28.6496187)
node/7543715756,node/7543715756,,,,,West Delhi,,"H-9, 15, Arya Samaj Road, SDM Market, Block O, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.M. Gupta Hospital Pvt. Ltd.,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0613682 28.6195378)
node/7543715758,node/7543715758,,,,,West Delhi,,"Saiyyad Nangloi Marg, Bhera Enclave, Paschim Vihar",,,,,,110087,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamlesh Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0886996 28.6699638)
node/7543715759,node/7543715759,,,,,West Delhi,,"57a, Deep Enclave, Hastsal Village, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shubh Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0566637 28.635346)
node/7543715760,node/7543715760,,,,,West Delhi,,"A-311, Block A, Nihal Vihar Road, Meera Bagh, Paschim Vihar",,,,,,110087,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sushruta Maternity And Surgical Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0903999 28.6587906)
node/7543715761,node/7543715761,,,,,West Delhi,,"A-95, Bindapur Matiala Road, Nanhey Park, Om Vihar, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dwarika Medicare & Maternity Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0490279 28.6148521)
node/7543715763,node/7543715763,,,,,West Delhi,,"MS Block, Nanak Pura, Hari Nagar",,,,,,110064,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jasrotia Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1157209 28.6237693)
node/7543715764,node/7543715764,,,,,West Delhi,,"F6, Pipal Wala Road, Block E, Bhagwati Garden, Nawada",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanjivani Gynec & Children Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0390494 28.6242925)
node/7543715767,node/7543715767,,,,,West Delhi,,"C-1/130, Block C1, Janakpuri",,,,,,110058,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genesis Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.08125 28.620674)
node/7543715768,node/7543715768,,,,,West Delhi,,"NH 10, Swaran Park, Rohtak Road, Mundka",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ardent Ganpati Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0387679 28.6819483)
node/7543715773,node/7543715773,,,,,West Delhi,,"Block R, Mangolpuri S Block, Katter Market Road",,,,,,110083,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhruv Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0857544 28.6890276)
node/7543715774,node/7543715774,,,,,West Delhi,,"A 4 Block, Nav Bharat Apartments, Paschim Vihar",,,,,,110063,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr Suresh Garg - Eye & Laser Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.110835 28.671097)
node/7543715775,node/7543715775,,,,,West Delhi,,"Main Najafgarh Road, Ram Nagar Colony, Ram Nagar, Nangloi",,,,,,110041,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mansaram Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0588003 28.6723615)
node/7544955434,node/7544955434,,,,,South Delhi,,"602, Kishangarh - Mehrauli Road, Islam Colony, Mehrauli",,,,,,110030,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Gendox Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1733997 28.519682)
node/7544955436,node/7544955436,,,,,South Delhi,,"B-35, Shivalik, Panchsheel Geetanjali Road, Opp. Malviya Nagar",,,,,,110017,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vashishta Clinics & Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2079327 28.5352441)
node/7544955437,node/7544955437,,,,,Central Delhi,,"2911B, Sir Syed Ahmed Road, Behind Golcha Cinema, Kucha Chalan, Daryaganj",,,,,,110002,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Sabharwal Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2385497 28.6443841)
node/7544955438,node/7544955438,,,,,South East Delhi,,"Block D, Jasola",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunrise Healthcare Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.3001922 28.5452411)
node/7544955441,node/7544955441,,,,,Central Delhi,,"Ansari Road, Part 1, Near Cambridge School, Daryaganj",,,,,,110002,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dehli Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2450734 28.6418873)
node/7544955443,node/7544955443,,,,,Central Delhi,,"66A/2, New Rohtak Road, Block 23 B, Block 2C, Karol Bagh",,,,,,110005,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo Spectra Hospitals,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1936638 28.6583838)
node/7544955444,node/7544955444,,,,,North East Delhi,,"Gali Number 1, Main Road, Near Karawal Nagar Chowk, Karawal Nagar",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luv Kush Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2687617 28.724975)
node/7544955447,node/7544955447,,,,,South Delhi,,"100 Feet Road, Chhatarpur Hills, Dr Ambedkar Colony, Chhatarpur",,,,,,110074,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.R. Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1848394 28.5074677)
node/7544955449,node/7544955449,,,,,South Delhi,,"1, Nav Jeevan Vihar, Shivalik, Geetanjali Marg, Adchini",,,,,,110017,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neptune Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2026545 28.5324257)
node/7544955451,node/7544955451,,,,,North East Delhi,,"A-18, DL-94, Gokalpuri",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lal Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2832977 28.7025443)
node/7544955454,node/7544955454,,,,,South East Delhi,,"D-305, Abul Fazal Enclave Part 1, Jamia Nagar, Okhla",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alshifa Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2929324 28.5570997)
node/7544955455,node/7544955455,,,,,South East Delhi,,"89, Jasola Vihar, Pocket-1",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalindi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2958778 28.5408332)
node/7544955456,node/7544955456,,,,,North East Delhi,,"C3/68A, Block C, Yamuna Vihar, Gokalpuri",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vasist Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.280317 28.701646)
node/7544955457,node/7544955457,,,,,South Delhi,,"F-86-89, Pocket C, Jawahar Park, Khanpur",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthostar Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2314148 28.5083921)
node/7544955461,node/7544955461,,,,,New Delhi,,"B-128, B - Block, Naraina Vihar, Naraina",,,,,,110028,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behl Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1367669 28.6243272)
node/7544955462,node/7544955462,,,,,South Delhi,,"203/A, Chhattarpur Ext Road, Block F, Block G, Chhatarpur",,,,,,110074,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yogmaya Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1833094 28.4943274)
node/7544955464,node/7544955464,,Delhi,,,North East Delhi,,"C - 1, Block C, Yamuna Vihar, Shalimar Garden",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,physiotherapy,,,,,,,,,,,Dr Chaudhry's Moral Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2724415 28.7023722)
node/7544955465,node/7544955465,,,,,South East Delhi,,"Gali Number 7a, Block E, Sangam Vihar",,,,,,110080,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RK Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2480077 28.5034403)
node/7544955466,node/7544955466,,,,,South East Delhi,,"Ashoka Park Road, Opposite B Block, Khizarabad Bhagol",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lions Kidney Hospitals,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.274224 28.571321)
node/7544955467,node/7544955467,,,,,East Delhi,,"I.P.Extension, Patparganj",,,,,,110092,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taravati Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.300537 28.628851)
node/7544955468,node/7544955468,,,,,North East Delhi,,"C-3/63A, 64A, Opp. Gokulpuri, Block C, Yamuna Vihar, Shahdara",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panchsheel Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.279607 28.7017)
node/7544955469,node/7544955469,,,,,Central Delhi,,"B-1434, Main Market, Shastri Nagar",,,,,,110052,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jai Maa Tara Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1800003 28.6738845)
node/7544955470,node/7544955470,,,,,South East Delhi,,"D-57 Abul Fazal Enclave, Jamia Nagar",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viola Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2942198 28.5588756)
node/7544955471,node/7544955471,,,,,New Delhi,,"J Block, New Moti Bagh, Near NBCC Zonal Office",,,,,,110023,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safdarjung Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1774582 28.5773794)
node/7544955472,node/7544955472,,,,,South Delhi,,"BSF campus, Tigri, Sangam Vihar",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,BSF Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2407796 28.5109301)
node/7544955474,node/7544955474,,,,,South Delhi,,"IFFCO, Near Mother Dairy, Khanpur Extension, Sangam Vihar",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Bal Kishan Memorial Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2346317 28.5118287)
node/7544955475,node/7544955475,,,,,North East Delhi,,"Shop No-K-45, Karanwal Nagar Road, Sadatpur",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neha Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2658014 28.7196717)
node/7544955476,node/7544955476,,,,,South East Delhi,,"i 1163/2, Hari Nager Ext, Main Meetha Pur, Badarpur, Tanki Road",,,,,,110044,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.D. Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.3232801 28.5004025)
node/7544955478,node/7544955478,,,,,North East Delhi,,"5A/19, Karawal Nagar-Bhajanpura Road, Block M, New Mustafabad",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triveni Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2666955 28.7207367)
node/7544955480,node/7544955480,,,,,South Delhi,,"C1-270, Sangam Vihar, Near Holy Chowk, Devli High School Road",,,,,,110080,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunj Eye Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.237142 28.500025)
node/7544955481,node/7544955481,,,,,East Delhi,,"Mayur Vihar Phase II, Ram Kumar Gautam Marg",,,,,,110091,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Virmani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.3012574 28.619588)
node/7544955482,node/7544955482,,,,,South East Delhi,,"Block F, 167/2, Shaheen Bagh, Near Shaheen Public School, Jamia Nagar",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faraz Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.3005748 28.5464875)
node/7544955483,node/7544955483,,,,,New Delhi,,"Aashlok 25 AB, Safdarjung Enclave, Near NCRMP",,,,,,110029,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aashlok Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.198976 28.566466)
node/7544955485,node/7544955485,,,,,North East Delhi,,"B-11, Karawal Nagar Main Road, Nehru Vihar, Old Mustafabad, Shalimar Garden",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinod Karhana Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2626857 28.712504)
node/7544955487,node/7544955487,,,,,Central Delhi,,"Bhagat Singh Marg, Chandra Shekhar Azad Colony, Sarai Rohilla",,,,,,110007,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curewell Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1952107 28.6651197)
node/7544955488,node/7544955488,,,,,South East Delhi,,"D-175, Ratiya Marg, Block D, Sangam Vihar",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,National Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2494122 28.507902)
node/7544955490,node/7544955490,,,,,South Delhi,,"J-293, Saket Road, Block J, Saket",,,,,,110017,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sawan Neelu Angel's Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.215201 28.522116)
node/7544955492,node/7544955492,,,,,North East Delhi,,"Pustha Road Number 4, South Gamri, Block C, Kartar Nagar, Shahdara",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muskan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2548371 28.6919851)
node/7544955493,node/7544955493,,,,,South Delhi,,"Tigri Road, Tigri Colony, Tigri, Sangam Vihar",,,,,,110044,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Arpan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2374101 28.5104176)
node/7544955494,node/7544955494,,,,,North East Delhi,,"C-3/53 A, Service Lane, Wazirabad Ghaziabad Road, Near Punjab National Bank",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian Samra Multi Speciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.278726 28.701808)
node/7544955495,node/7544955495,,,,,South East Delhi,,"Okhla Vihar Main Road, Mujeeb Bagh, Noor Nagar, Okhla",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iqbal Faizy Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2893706 28.5561387)
node/7544955496,node/7544955496,,,,,South Delhi,,"173C, Kishangarh - Mehrauli Road, Islam Colony, Mehrauli",,,,,,110030,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Vikas Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1743007 28.5193612)
node/7544955498,node/7544955498,,,,,South East Delhi,,"H6, Block D, Sangam Vihar",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Base Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2486514 28.5095632)
node/7544955499,node/7544955499,,,,,South East Delhi,,"F-1, Khajoori Road, Noor Nagar Extn I, Jamia Nagar, Okhla",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Batla Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2843026 28.56701)
node/7544955500,node/7544955500,,,,,South Delhi,,"Block 14, Dakshin Puri Extension, Dakshinpuri",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIIMS Urban Health Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.242704 28.5221871)
node/7544955501,node/7544955501,,,,,East Delhi,,"I.P.Extension, West Vinod Nagar",,,,,Indraprastha Extension,110092,Delhi,,,,,,hospital,,,,,,,,,,,,,,+91 70489 95140,,,,,,,,,,,,,,,,,,,,Silver Line Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,no,,,,POINT (77.2959726 28.6228036)
node/7544955502,node/7544955502,,,,,South East Delhi,,"Dr Lal PathLabs, 40 Feet Road, Shaheen Bagh, Block D, Okhla",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cribs Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.300456 28.543241)
node/7544955504,node/7544955504,,,,,South Delhi,,"C-201, Devli Road, Jawahar Park, Khanpur",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Sunder Lal Memorial Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.231747 28.5063405)
node/7544955506,node/7544955506,,,,,North East Delhi,,"K-296, Bhagat Vihar, East Sadatpur Extension, Karawal Nagar",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kavita Poly Clinic & Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2704213 28.7261791)
node/7544955507,node/7544955507,,,,,Central Delhi,,"24, Ansari Road, Daryaganj",,,,,,110002,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Sanjeevan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2429413 28.6412816)
node/7544955510,node/7544955510,,,,,Central Delhi,,"2-B, Pusa Road, Near Karol Bagh Metro Station",,,,,,110005,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeewan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.188255 28.643625)
node/7544955511,node/7544955511,,,,,New Delhi,,"D-2/48-49, PT Vishnu Datt Marg, Block D2, Janakpuri",,,,,,110058,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhagat Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1060923 28.6085331)
node/7544955512,node/7544955512,,,,,North East Delhi,,"B- 2/11, Karawal Nagar, Main Road, Nehru Vihar, Mustafabad",,,,,,110094,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mavi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.263533 28.7134013)
