id,@id,MCD ZONE,School ID,UDISE Code,UNIT_TYPE,Zone,addr:block,addr:block_number,addr:city,addr:city:ur,addr:country,addr:county,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,amenity,barrier,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:instagram,contact:mobile,contact:phone,contact:website,country,created_by,denomination,description,designation,district,ele,email,fax,fee,female,fixme,full_name,gnis:feature_id,grades,image,internet_access,is_in,isced:level,landuse,layer,level,loc_name,min_age,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ru,name:ur,nohousenumber,not:brand:wikidata,note,office,opening_hours,operator,operator:type,operator:wikidata,phone,phone_1,polling_station,ref,religion,roof:shape,school:gender,shift,shop,short_name,source,start_date,survey:date,tourism,type,wall,website,wheelchair,wikidata,@relations,wikimedia_commons,wikipedia,@geometry,geometry
way/265899484,way/265899484,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1399085 28.6631075)
way/265899486,way/265899486,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1396223 28.6618559)
way/265899488,way/265899488,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1409933 28.6615682)
way/265899489,way/265899489,,,,,,,,Moti Nagar,,,,,,,,,,,110015,,Shiv Das Puri Marg,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-12,,,,,,,,,,,Kendriya Vidyala (Boys),,,,,,,,,,,Govt. of Delhi,government,,,,,,none,,,,,,,,,,,,,,,,,,center,POINT (77.138751 28.6613874)
way/265899490,way/265899490,,,,,,,,,,,,,,,,,,,,,Shiv Das Puri Marg,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-12,,,,,,,,,,,Kendriya Vidyalaya (Girls),,,,,,,Q1156653,,,,Govt. of Delhi,government,,,,,,none,,,,,,,,,,,,,,,,,,center,POINT (77.1379386 28.6609167)
way/265899494,way/265899494,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1376662 28.6625155)
way/265903496,way/265903496,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2262286 28.5734959)
way/265903501,way/265903501,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2270215 28.5741958)
way/265903502,way/265903502,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2272334 28.5743913)
way/265903504,way/265903504,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2247601 28.5705117)
way/265903507,way/265903507,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2267073 28.5741336)
way/266075028,way/266075028,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,good.samaritan.school.nd@gmail.com,,,,,,,,,,,,,,,,,,Good Samaritan School,,,,,,,,,,07:30-15:30,,religious,,,,,,,,female,,,,,,,,,,https://good-samaritan-school.com,,,,,,center,POINT (77.2955195 28.546447)
node/266378530,node/266378530,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,Potlatch 0.9a,,,,,,,,,,,,,,,,,,,,,,,,Heritage International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.166546 28.5084497)
node/266378545,node/266378545,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,Potlatch 0.9a,,,,,,,,,,,,,,,,,,,,,,,,Deep Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1634819 28.5117155)
way/266768714,way/266768714,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2421164 28.6485149)
way/266768716,way/266768716,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2426717 28.6417592)
way/266768717,way/266768717,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,जैन बाल आश्रम,,,,,,,,श्री भारतवर्षीय अनाथरक्षक जैन सोसायटी,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2418107 28.6476557)
way/266768718,way/266768718,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2435782 28.6442921)
way/266768719,way/266768719,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMDAV Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,1919,,,,,,,,,,,center,POINT (77.2412138 28.645403)
way/266768720,way/266768720,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr Shroff Charity Eye Hospital Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2411531 28.6470271)
way/266768721,way/266768721,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,रामजस उच्चतर माध्यमिक विद्यालय नंबर 1,,,,,,,,,,,,,,,,,,,,,,1912,,,,,,,,,,,center,POINT (77.2420737 28.6470577)
way/266768722,way/266768722,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anglo Sanskrit Victoria Jubilee Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,,,,,,,,,center,POINT (77.2410597 28.6477099)
way/266768723,way/266768723,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2421433 28.6494777)
way/266768724,way/266768724,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,बच्चों का घर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2411616 28.6462293)
node/271335768,node/271335768,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1384019 28.4896385)
way/275868749,way/275868749,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1700347 28.5776603)
way/275868751,way/275868751,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1696716 28.5787838)
way/275872534,way/275872534,,,,,,,,,,,,,,,,,,Panchsheel Park (South),110016,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manava Bharti India International School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2172541 28.5405611)
way/276702359,way/276702359,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2634367 28.5792488)
way/276704969,way/276704969,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.108616 28.6495682)
way/277905474,way/277905474,,,,,,,,Delhi,,,,,,,,,,,110096,,"Gharoli Road, Mayur Vihar Phase - 3",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Govt School,,,,,,,,,,,Government,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3297113 28.6089818)
way/277905479,way/277905479,,,,,,,,Delhi,,,,,,,,,,,110096,,"Gharoli Road, Mayur Vihar Phase - 3",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vidya Bal Bhavan Sr Secondary School,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,http://www.vidyabalbhawan.com/,,,,,,center,POINT (77.330156 28.6085539)
way/278151801,way/278151801,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Middle School Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1537519 28.6774437)
way/278151817,way/278151817,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1528385 28.6768225)
way/278151818,way/278151818,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1537953 28.6764225)
way/278577267,way/278577267,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Columba's School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.stcolumbas.edu.in/,,Q7587664,,,"en:St. Columba's School, Delhi",center,POINT (77.2059977 28.6293072)
way/279569846,way/279569846,,,,,,,,"Sector 6 Dwarka, New Delhi",,,,,,,,,,,110075,,Rd. No. 224,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vishwa Bharati Public School,,,,,,,,,,,Vishwa Bharati Women's Welfare Institution,,,,,,,,,,,,,,,,,,,https://www.vbpsdwarka.org/,limited,,,,,center,POINT (77.0695187 28.5926239)
way/279569848,way/279569848,,,,,,,,"Sector 6 Dwarka, New Delhi",,,,,,,,,,,110075,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov't. Co-Ed. Sr. Sec. School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.062843 28.5913125)
way/279962764,way/279962764,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Carmel Junior Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0599163 28.561696)
way/279962768,way/279962768,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0573309 28.5637417)
way/279962769,way/279962769,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0591292 28.5612153)
way/279962775,way/279962775,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0552436 28.5564563)
way/283722678,way/283722678,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3332369 28.6038435)
way/283749167,way/283749167,,,,,,,,,,,,,,,,,,,110096,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bharti Public School,,,,,,,,,,,Private,,,+91 11 2262 4256,,,,,,,,,,,,,,,,https://www.bps.edu.in/mv.php,,,,,,center,POINT (77.3324745 28.6060857)
way/283761048,way/283761048,,,,,,,,,,,,,,,,,,,110096,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Govt School,,,,,,,,,,,Govt Aided,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3321416 28.6067139)
way/283761049,way/283761049,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salwan Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3398498 28.6102872)
way/283761746,way/283761746,,,,,,,,,,,,,,,,,,,110096,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3363159 28.6139975)
way/283761748,way/283761748,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Mary's Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3379465 28.6106632)
way/283762593,way/283762593,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,2024-12-13,,,,,,,,,,,,,,,,,Pretty sure Kerela School is a short name ans theres a more appropriate name for this,,,,,,,,,,,,,,Kerala School,,,,,,,,,,,Kerela Education Society School,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3406432 28.615348)
way/283762596,way/283762596,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3384144 28.611836)
way/283762598,way/283762598,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3403625 28.6147292)
way/283888132,way/283888132,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.316785 28.5973941)
way/283890525,way/283890525,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3164062 28.5994013)
way/283918830,way/283918830,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evergreen Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3157006 28.60136)
way/283918834,way/283918834,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Girls Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3196867 28.6004297)
way/283919154,way/283919154,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sommerville School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://somervillevasundhara.in/,,,,,,center,POINT (77.3184964 28.6033287)
way/283923752,way/283923752,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3153995 28.6018663)
way/283923848,way/283923848,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3210617 28.6086384)
way/284185489,way/284185489,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Convent of Jesus and Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cjmdelhi.com/,,Q5166176,,,"en:Convent of Jesus and Mary, Delhi",center,POINT (77.207324 28.6290356)
way/284190150,way/284190150,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khrist Raja School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2090975 28.6293521)
way/286690725,way/286690725,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mother Mary's School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2992935 28.5983242)
way/287080571,way/287080571,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.301837 28.649727)
way/287500319,way/287500319,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Babu Ram Sr Sec School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2902887 28.6671009)
way/287500326,way/287500326,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.288798 28.666273)
way/287659126,way/287659126,,,,,,,,New Delhi,,,,,,,,,,,110003,,Lodi Road,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,0-12,,,,,,,,,,,Air Force Bal Bharati School,,,,,,,,,,,Indian Air Force Educational and Cultural Society.,,,,,,,,,,,,,,,,,,,https://www.airforcebalbharatischool.in/,,Q4697884,,,en:Air Force Bal Bharati School,center,POINT (77.2268972 28.5896221)
way/287870801,way/287870801,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blind School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2824615 28.5030487)
way/287870803,way/287870803,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2835845 28.5031534)
way/290515054,way/290515054,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhirpur,,,,,,,,Rosary Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2021405 28.7144883)
way/290643625,way/290643625,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venus Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2095515 28.7049342)
way/290784896,way/290784896,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1158147 28.6321525)
way/291265303,way/291265303,,,,,,,,,,IN,,New Delhi,,,Modern School Barakhamba Road,,,,,DL,Barakhamba Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,Modern School Barakhamba Road,,,मॉडर्न स्कूल बाराखंभा रोड,,,yes,,,,,,private,,,,,,,,mixed,,,,,1920,,,,,https://modernschool.net,,Q6888864,,,en:Modern School (New Delhi),center,POINT (77.2290649 28.6290318)
way/291270754,way/291270754,,,,,,,,,,,,,,,,,,,,,,,,,school,,,Kendriya Vidyalaya,Q1156653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendriya Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2329936 28.5609787)
way/291271674,way/291271674,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Anthony Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7735144,,,,center,POINT (77.2358433 28.5610391)
way/291408838,way/291408838,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1937228 28.6760461)
way/291715317,way/291715317,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1547068 28.6495432)
way/292167792,way/292167792,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2264284 28.6963673)
way/292171527,way/292171527,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2269093 28.6957378)
way/292511170,way/292511170,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2025274 28.7066863)
way/292824629,way/292824629,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Kanya VIdhyalaya - Hauz Khas 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2224675 28.5431318)
way/293181415,way/293181415,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.180696 28.681359)
way/293325118,way/293325118,,,,,,,,Delhi,,,,,,,,,,,110091,,Sadhbhawna Marg,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amity International School, Mayur Vihar",,,,,,,,,,,Amity Group of Schools,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.298513 28.5977053)
way/293325159,way/293325159,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sports Field,,,,,,,,,,,"Amity International School, Mayur Vihar",,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2986147 28.5973424)
way/293337650,way/293337650,,,,,,,,Delhi,,,,,,,,,,,110091,,Sahakarita Marg,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASN Senior Secondary School,,,,,,,,,,,ASN School,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2959 28.5984219)
way/293523176,way/293523176,,,,,,,,,,,,,,,,D-5,,,,,Link Road,,,,school,wall,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chowgule Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://chowguleschool.in/,,,,,,center,POINT (77.1998727 28.6474711)
way/293523179,way/293523179,,,,,,,,,,,,,,,,D-1,,,,,Link Road,,,,school,wall,,,,school,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. B.R. Ambedkar School of Specialised Excellence,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.1984623 28.6455264)
way/293523183,way/293523183,,,,,,,,,,,,,,,,D-3,,,,,Link Road,,,,school,wall,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Science Centre Cum Central Workshop,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.1991613 28.6464442)
way/293523187,way/293523187,,,,,,,,,,,,,,,,D-6,,,,,,,,,school,wall,,,,school,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Bal School,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.1997539 28.6457129)
way/293523873,way/293523873,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutan Marathi HS School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.20805 28.6454337)
way/293526549,way/293526549,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAV School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2083234 28.6437273)
way/293526550,way/293526550,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramjas School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7289662,,,,center,POINT (77.2085425 28.6445245)
way/293532873,way/293532873,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guru Harkrishan Public School,,Q467662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2856922 28.6920355)
